module,type,name,res_id,src,value,comments
web_editor,code,addons/web_editor/static/src/xml/editor.xml,275,Outline,Outline,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,277,Outline-Rounded,Outline-Rounded,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,154,Padding,Padding,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1063,Paragraph,Paragraph,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1083,Paragraph formatting,Paragraph formatting,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,58,Pictogram,Pictogram,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,235,Preview,Preview,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,312,Preview,Preview,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,314,Preview,Preview,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,68,Previous,Previous,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1043,Quote,Quote,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_qweb,Qweb,Qweb,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field,Qweb Field,Qweb Field,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_contact,Qweb Field Contact,Qweb Field Contact,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_date,Qweb Field Date,Qweb Field Date,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_datetime,Qweb Field Datetime,Qweb Field Datetime,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_duration,Qweb Field Duration,Qweb Field Duration,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_float,Qweb Field Float,Qweb Field Float,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_html,Qweb Field HTML,Qweb Field HTML,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_image,Qweb Field Image,Qweb Field Image,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_integer,Qweb Field Integer,Qweb Field Integer,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_many2one,Qweb Field Many to One,Qweb Field Many to One,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_monetary,Qweb Field Monerary,Qweb Field Monerary,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_relative,Qweb Field Relative,Qweb Field Relative,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_selection,Qweb Field Selection,Qweb Field Selection,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_text,Qweb Field Text,Qweb Field Text,
web_editor,model,"ir.model,name",web_editor.model_ir_qweb_field_qweb,Qweb Field qweb,Qweb Field qweb,
web_editor,code,addons/web_editor/static/src/js/editor/rte.js,344,Readonly field,Readonly field,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1088,Redo,Redo,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,196,Remove,Remove,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,20,Remove Block,Remove Block,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,999,Remove Font Style,Remove Font Style,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1016,Remove Image,Remove Image,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,389,Repeat,Repeat,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,458,Repeat both,Repeat both,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,459,Repeat x,Repeat x,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,460,Repeat y,Repeat y,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,42,Reset,Reset,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,357,Reset Image,Reset Image,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,491,Reseting views is not supported yet,Reseting views is not supported yet,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1007,Resize Full,Resize Full,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1008,Resize Half,Resize Half,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1009,Resize Quarter,Resize Quarter,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,349,Rotate Left,Rotate Left,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,350,Rotate Right,Rotate Right,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,276,Rounded,Rounded,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,11,SCSS (CSS),SCSS (CSS),openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,365,SCSS file: %s,SCSS file: %s,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,37,Save,Save,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1639,Save,Save,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,35,Save,Save,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,13,Save,Save,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,63,Search,Search,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,44,Search,Search,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,42,Search Contact,Search Contact,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,13,Select Parent Container,Select Parent Container,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1127,Select a Media,Select a Media,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,131,Select a Picture,Select a Picture,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1014,Select from files,Select from files,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,581,Server error,Server error,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,429,Set the starting position of the background image.,Set the starting position of the background image.,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,403,Sets the width and height of the background image in percent of the parent element.,Sets the width and height of the background image in percent of the parent element.,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,161,Shadow,Shadow,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,261,Size,Size,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,148,Small,Small,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1045,Small,Small,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,264,Small,Small,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,169,Spin,Spin,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,996,Strikethrough,Strikethrough,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1041,Style,Style,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,271,Style,Style,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,997,Subscript,Subscript,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,998,Superscript,Superscript,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1035,Table,Table,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,363,Template ID: %s,Template ID: %s,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1081,Text formatting,Text formatting,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1023,Text to display,Text to display,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,158,"The image could not be deleted because it is used in the
               following pages or views:","The image could not be deleted because it is used in the
               following pages or views:",openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1060,The provided url does not reference any supported video,The provided url does not reference any supported video,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1054,The provided url is not valid,The provided url is not valid,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,74,Theme colors,Theme colors,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/editor.js,86,This document is not saved!,This document is not saved!,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,181,This document is not saved!,This document is not saved!,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,149,This file is a public view attachment,This file is a public view attachment,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,150,This file is attached to the current record,This file is attached to the current record,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,325,This image is an external image,This image is an external image,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,326,This type of image is not supported for cropping.,This type of image is not supported for cropping.,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1024,To what URL should this link go?,To what URL should this link go?,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,44,Tooltip,Tooltip,openerp-web
web_editor,code,addons/web_editor/static/src/xml/backend.xml,12,Translate,Translate,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,54,Translate Attribute,Translate Attribute,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,8,Translated content,Translated content,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_translation,Translation,Translation,
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,95,Translation Info,Translation Info,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1075,Transparent,Transparent,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,255,URL or Email,URL or Email,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,995,Underline,Underline,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1087,Undo,Undo,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,91,Unexpected ,Unexpected ,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1021,Unlink,Unlink,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1054,Unordered list,Unordered list,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,100,Upload an image,Upload an image,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,105,Upload image without optimization,Upload image without optimization,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,442,Vertical,Vertical,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1028,Video,Video,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,59,Video,Video,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1029,Video Link,Video Link,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1031,Video URL?,Video URL?,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,196,Video code,Video code,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,210,Videos are muted when autoplay is enabled,Videos are muted when autoplay is enabled,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_ui_view,View,View,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Vimeo,Vimeo,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Vine.co,Vine.co,openerp-web
web_editor,model,"ir.model,name",web_editor.model_web_editor_converter_test_sub,Web Editor Converter Subtest,Web Editor Converter Subtest,
web_editor,model,"ir.model,name",web_editor.model_web_editor_converter_test,Web Editor Converter Test,Web Editor Converter Test,
web_editor,code,addons/web_editor/static/src/xml/ace.xml,8,XML (HTML),XML (HTML),openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,10,XML (HTML),XML (HTML),openerp-web
